13.92,17.82,17.27,17.47,17.14,19.52,21.56,23.07,23.07,23.78,25.50,27.21,26.83,29.21,35.00,36.83,43.35,48.35,50.61,56.75,61.34,61.58,63.80,64.70,66.85,69.00,68.65,71.20,70.96,71.05,72.18,75.04,75.12,76.75,76.74,76.86,77.29,78.97,78.52,78.74,79.63,80.89,79.98,80.17,80.00,81.57,81.62,81.73,82.33,82.18,82.58,83.68,84.42,84.25,84.25,84.16,84.76,84.32,85.63,84.65,83.94,84.52,84.02,84.87,85.05,84.91,85.19,85.96,86.50,85.85,86.81,86.50,86.50,86.27,86.55,86.55,86.41,86.86,87.05,86.87,87.92,86.89,87.24,87.01,87.22,87.38,87.64,87.70,87.81,88.01,87.05,87.49,88.47,87.72,88.14,88.33,88.33,88.29,88.44,88.52
9.59,10.30,10.33,10.50,10.53,12.75,15.84,15.96,16.78,16.44,17.91,18.41,18.39,19.91,23.28,25.68,29.09,33.72,31.85,38.08,41.94,41.52,41.88,45.53,48.08,48.27,49.02,50.63,48.22,50.70,47.73,52.19,52.26,52.78,52.16,52.60,52.47,52.93,52.98,52.55,52.73,54.27,55.03,53.84,53.57,53.60,53.65,54.06,54.10,53.34,54.57,54.52,56.20,55.87,55.27,56.55,56.48,54.98,55.88,55.59,55.40,54.78,55.11,57.20,56.85,56.74,57.49,57.45,56.77,57.53,57.23,56.95,57.51,56.56,58.80,57.34,57.18,58.79,58.55,58.41,57.54,58.02,59.31,57.96,59.06,57.23,57.38,57.84,57.30,58.44,56.18,59.05,57.87,57.24,57.95,59.04,58.91,58.49,58.75,59.17
89.16,89.99,94.58,92.16,36.41,47.30,82.59,56.46,17.07,42.22,38.38,23.89,81.13,33.40,48.15,28.28,62.50,40.21,81.44,44.52,84.47,66.24,85.00,76.25,62.48,89.15,79.03,73.33,65.60,59.00,61.61,55.46,49.82,41.32,57.34,28.27,73.52,77.71,34.45,30.52,34.95,69.18,40.96,33.62,37.70,76.87,21.70,84.03,53.66,62.83,22.98,60.38,51.77,66.27,84.42,42.41,59.61,64.21,34.16,22.27,70.56,50.62,40.00,46.73,59.35,52.33,57.62,69.82,70.25,69.81,67.74,87.41,52.75,27.54,40.02,43.19,61.46,34.54,60.88,59.85,59.86,29.91,48.34,37.27,62.49,67.81,58.51,65.77,65.38,58.28,22.45,76.80,71.26,53.33,74.04,44.37,67.50,75.16,33.53,49.40
